system,ucl_id,operator_intid,operator_altid,operator_name,notes,initial_bikes,initial_size,curr_bikes,curr_size,created_dt,updated_dt,updated_dt_nonzerobikes,operator_status,operator_installflag,operator_lockflag,operator_tempflag,geometry
london,544,544,544,"Percival Street, Finsbury",NA,11,22,11,22,2012-03-12T11:20:17Z,2019-09-04T15:26:02Z,2019-09-04 15:26:02,NA,1,0,0,"c(-0.102208, 51.526153)"
london,545,545,545,"Arlington Road, Camden Town",NA,9,24,7,24,2012-03-12T11:20:17Z,2019-09-04T15:26:02Z,2019-09-04 15:26:02,NA,1,0,0,"c(-0.145246, 51.539957)"
london,546,546,546,"New Fetter Lane, Holborn",NA,12,18,13,21,2012-03-12T11:20:17Z,2019-09-04T15:26:02Z,2019-09-04 15:26:02,NA,1,0,0,"c(-0.107987, 51.517428)"
london,547,547,547,"East India DLR, Blackwall",NA,42,51,23,51,2012-03-12T11:20:17Z,2019-09-04T15:26:02Z,2019-09-04 15:26:02,NA,1,0,0,"c(-0.002275, 51.509474)"
london,548,548,548,"Westminster Bridge Road, Elephant &amp; Castle",NA,23,26,2,26,2012-03-12T11:20:17Z,2019-09-04T15:26:02Z,2019-09-04 15:26:02,NA,1,0,0,"c(-0.107913, 51.498386)"
london,549,549,549,"Gaywood  Street, Elephant &amp; Castle",NA,25,45,16,45,2012-03-12T11:20:17Z,2019-09-04T15:26:02Z,2019-09-04 15:26:02,NA,1,0,0,"c(-0.104193, 51.49605)"
london,550,550,550,"Harford Street, Mile End",NA,19,23,1,23,2012-03-12T11:20:17Z,2019-09-04T15:26:02Z,2019-09-04 15:26:02,NA,1,0,0,"c(-0.039264, 51.521564)"
london,551,0,0,"Import Dock, Canary Wharf",NA,33,39,29,39,2018-08-29T11:00:04Z,2019-09-04T15:26:02Z,2019-09-04 15:26:02,NA,1,0,0,"c(-0.01646, 51.505772)"
london,552,552,552,"Watney Street, Shadwell",NA,1,27,3,27,2012-03-12T11:20:17Z,2019-09-04T15:26:02Z,2019-09-04 15:26:02,NA,1,0,0,"c(-0.056667, 51.511542)"
london,553,553,553,"Regent's Row , Haggerston",NA,1,24,16,24,2012-03-12T11:20:17Z,2019-09-04T15:26:02Z,2019-09-04 15:26:02,NA,1,0,0,"c(-0.062546, 51.535678)"
london,554,554,554,"Aberfeldy Street, Poplar",NA,9,16,0,16,2012-03-12T11:20:17Z,2019-09-04T15:26:02Z,2019-09-04 10:44:03,NA,1,0,0,"c(-0.005659, 51.513548)"
london,555,0,0,"Westfield Eastern Access Road 1, Shepherd's Bush",Added from csv snapshot file s3_201203,14,55,14,55,2012-03-12T11:20:17Z,2012-03-12T11:20:17Z,2012-03-12 11:20:17,NA,1,0,0,"c(-0.219712, 51.509424)"
london,556,556,556,"Heron Quays DLR, Canary Wharf",NA,14,27,18,27,2013-07-09T11:26:09Z,2019-09-04T15:26:02Z,2019-09-04 15:26:02,NA,1,0,0,"c(-0.021596, 51.502661)"
london,557,557,557,"King Edward Street, St Pauls",NA,19,20,14,20,2013-07-09T11:26:09Z,2019-09-04T15:26:02Z,2019-09-04 15:26:02,NA,1,0,0,"c(-0.0985, 51.51601)"
london,558,558,558,"Page Street, Westminster",NA,0,24,18,24,2015-01-12T21:14:02Z,2019-09-04T15:26:02Z,2019-09-04 15:26:02,NA,1,0,0,"c(-0.127554, 51.493978)"
london,559,559,559,"Abbotsbury Road, Holland Park",NA,20,24,21,24,2013-07-09T11:26:09Z,2019-09-04T15:26:02Z,2019-09-04 15:26:02,NA,1,0,0,"c(-0.205991, 51.501391)"
london,560,560,560,"Ladbroke Grove Central, Ladbroke Grove",NA,8,21,3,21,2015-05-21T15:40:07Z,2019-09-04T15:26:02Z,2019-09-04 15:26:02,NA,1,0,0,"c(-0.205921, 51.511624)"
london,561,561,561,"Rectory Square, Stepney",NA,12,22,0,22,2012-03-12T11:20:17Z,2019-09-04T15:26:02Z,2019-09-04 15:20:03,NA,1,0,0,"c(-0.043371, 51.518369)"
london,562,562,562,"Bury Place, Holborn",NA,20,21,3,21,2013-07-09T11:26:09Z,2019-09-04T15:26:02Z,2019-09-04 15:26:02,NA,1,0,0,"c(-0.12335, 51.51746)"
london,563,563,563,"Preston's Road, Cubitt Town",NA,19,26,8,26,2012-03-12T11:20:17Z,2019-09-04T15:26:02Z,2019-09-04 15:26:02,NA,1,0,0,"c(-0.009152, 51.499286)"
london,564,564,564,"Somerset House, Strand",NA,41,41,17,41,2013-07-09T11:26:09Z,2019-09-04T15:26:02Z,2019-09-04 15:26:02,NA,1,0,0,"c(-0.117619, 51.509943)"
london,565,565,565,"Selby Street, Whitechapel",NA,12,17,5,17,2012-03-12T11:20:17Z,2019-09-04T15:26:02Z,2019-09-04 15:26:02,NA,1,0,0,"c(-0.063386, 51.521905)"
london,566,566,566,"Westfield Ariel Way, White City",NA,24,42,18,42,2012-03-12T11:20:17Z,2019-09-04T15:26:02Z,2019-09-04 15:26:02,NA,1,0,0,"c(-0.224103, 51.509158)"
london,568,568,568,"Bishop's Bridge Road West, Bayswater",NA,2,18,0,18,2013-07-09T11:26:09Z,2019-09-04T15:26:02Z,2019-09-04 14:52:03,NA,1,0,0,"c(-0.18697, 51.51616)"
london,569,569,569,"Pitfield Street Central, Hoxton",NA,0,22,4,30,2013-07-09T11:26:09Z,2019-09-04T15:26:02Z,2019-09-04 15:26:02,NA,1,0,0,"c(-0.08299, 51.53213)"
london,570,570,570,"Upper Bank Street, Canary Wharf",NA,24,36,21,36,2012-03-12T11:20:17Z,2019-09-04T15:26:02Z,2019-09-04 15:26:02,NA,1,0,0,"c(-0.017676, 51.503083)"
london,571,571,571,"Westfield Southern Terrace ,Shepherd's Bush",NA,9,29,15,29,2012-03-12T11:20:17Z,2019-09-04T15:26:02Z,2019-09-04 15:26:02,NA,1,0,0,"c(-0.218337, 51.506256)"
london,572,572,572,"Greenland Road, Camden Town",NA,17,36,0,36,2013-07-09T11:26:09Z,2019-09-04T15:26:02Z,2019-09-04 15:16:02,NA,1,0,0,"c(-0.141728, 51.539099)"
london,573,573,573,"Limerston Street, Chelsea",NA,8,18,8,18,2013-07-09T11:26:09Z,2015-05-21T15:36:01Z,2015-05-21 15:36:01,NA,1,0,0,"c(-0.18119, 51.485587)"
london,574,574,574,"Eagle Wharf Road, Hoxton",NA,0,45,9,45,2013-07-09T11:26:09Z,2019-09-04T15:26:02Z,2019-09-04 15:26:02,NA,1,0,0,"c(-0.09315, 51.53356)"
london,576,576,576,"Alpha Grove, Millwall",NA,15,23,9,23,2012-03-12T11:20:17Z,2019-09-04T15:26:02Z,2019-09-04 15:26:02,NA,1,0,0,"c(-0.022793, 51.497304)"
london,577,577,577,"Globe Town Market, Bethnal Green",NA,3,20,5,20,2012-03-12T11:20:17Z,2019-09-04T15:26:02Z,2019-09-04 15:26:02,NA,1,0,0,"c(-0.047548, 51.528869)"
london,578,578,578,"Hollybush Gardens, Bethnal Green",NA,2,32,1,32,2012-03-12T11:20:17Z,2019-09-04T15:26:02Z,2019-09-04 15:26:02,NA,1,0,0,"c(-0.057133, 51.527607)"
london,579,579,579,"Queen Street 2, Bank",NA,17,36,32,36,2014-02-19T18:15:01Z,2019-09-04T15:26:02Z,2019-09-04 15:26:02,NA,1,0,0,"c(-0.093051, 51.511246)"
london,580,580,580,"Doddington Grove, Kennington",NA,13,36,3,36,2015-01-12T21:14:02Z,2019-09-04T15:26:02Z,2019-09-04 15:26:02,NA,1,0,0,"c(-0.102996, 51.486929)"
london,581,581,581,"New Cavendish Street, Marylebone",NA,11,18,9,18,2013-07-09T11:26:09Z,2019-09-04T15:26:02Z,2019-09-04 15:26:02,NA,1,0,0,"c(-0.147983, 51.519167)"
london,583,583,583,"Abingdon Green, Great College Street",NA,8,20,12,20,2013-07-09T11:26:09Z,2015-05-21T14:44:01Z,2015-05-21 14:44:01,NA,1,0,0,"c(-0.125978, 51.497622)"
london,584,584,584,"Ilchester Gardens, Bayswater",NA,3,21,0,21,2013-07-09T11:26:09Z,2019-09-04T15:26:02Z,2019-09-04 14:26:02,NA,1,0,0,"c(-0.19096, 51.51244)"
london,586,586,586,"Mudchute DLR, Cubitt Town",NA,24,31,25,31,2013-07-09T11:26:09Z,2019-09-04T15:26:02Z,2019-09-04 15:26:02,NA,1,0,0,"c(-0.014582, 51.490645)"
london,587,587,587,"Monument Street, Monument",NA,13,22,2,22,2013-07-09T11:26:09Z,2019-09-04T15:26:02Z,2019-09-04 15:26:02,NA,1,0,0,"c(-0.08497, 51.50964)"
london,588,588,588,"Hoxton Street, Hoxton",NA,4,27,5,27,2013-07-09T11:26:09Z,2019-09-04T15:26:02Z,2019-09-04 15:26:02,NA,1,0,0,"c(-0.0801, 51.52959)"
london,589,589,589,"Drayton Gardens, Chelsea",NA,9,18,1,18,2013-07-09T11:26:09Z,2015-05-21T15:36:01Z,2015-05-21 15:36:01,NA,1,0,0,"c(-0.179369, 51.487196)"
london,590,0,0,"Greenberreet, St.John's Wood",NA,3,26,3,26,2019-05-02T18:36:45Z,2019-05-02T18:36:45Z,2019-05-02 18:36:45,NA,1,0,0,"c(-0.16862, 51.53256)"
london,591,591,591,"Westfield Library Corner, Shepherd's Bush",NA,12,27,14,27,2012-03-12T11:20:17Z,2019-09-04T15:26:02Z,2019-09-04 15:26:02,NA,1,0,0,"c(-0.224224, 51.506093)"
london,592,592,592,"Bishop's Bridge Road East, Bayswater",NA,5,20,3,20,2013-07-09T11:26:09Z,2019-09-04T15:26:02Z,2019-09-04 15:26:02,NA,1,0,0,"c(-0.18377, 51.5171)"
london,593,593,593,"Northdown Street, King's Cross",NA,10,21,5,21,2012-03-12T11:20:17Z,2019-09-04T15:26:02Z,2019-09-04 15:26:02,NA,1,0,0,"c(-0.11934, 51.531066)"
london,594,594,594,"Kingsway Southbound, Strand",NA,30,33,22,33,2013-07-09T11:26:09Z,2019-09-04T15:26:02Z,2019-09-04 15:26:02,NA,1,0,0,"c(-0.117774, 51.513875)"
london,595,595,595,"Hammersmith Road, Hammersmith",NA,1,22,16,22,2014-02-19T18:15:01Z,2019-09-04T15:26:02Z,2019-09-04 15:26:02,NA,1,0,0,"c(-0.21985, 51.493267)"
london,596,596,596,"Parson's Green , Parson's Green",NA,1,21,6,21,2014-02-19T18:15:01Z,2019-09-04T15:26:02Z,2019-09-04 15:26:02,NA,1,0,0,"c(-0.199783, 51.472817)"
london,597,597,597,"Fulham Park Road, Fulham",NA,7,26,14,27,2014-02-19T18:15:01Z,2019-09-04T15:26:02Z,2019-09-04 15:26:02,NA,1,0,0,"c(-0.20782, 51.473471)"
london,598,598,598,"Southerton Road, Hammersmith",NA,11,38,16,38,2014-02-19T18:15:01Z,2019-09-04T15:26:02Z,2019-09-04 15:26:02,NA,1,0,0,"c(-0.228188, 51.494499)"
london,599,599,599,"Manbre Road, Hammersmith",NA,2,28,5,28,2014-02-19T18:15:01Z,2019-09-04T15:26:02Z,2019-09-04 15:26:02,NA,1,0,0,"c(-0.223616, 51.485743)"
london,600,600,600,"South Lambeth Road, Vauxhall",NA,10,21,3,21,2014-02-19T18:15:01Z,2019-09-04T15:26:02Z,2019-09-04 15:26:02,NA,1,0,0,"c(-0.124642, 51.481747)"
london,601,601,601,"BBC White City, White City",NA,10,36,23,36,2014-02-19T18:15:01Z,2019-09-04T15:26:02Z,2019-09-04 15:26:02,NA,1,0,0,"c(-0.225787, 51.514767)"
london,602,602,602,"Union Grove, Wandsworth Road",NA,15,45,16,45,2014-02-19T18:15:01Z,2019-09-04T15:26:02Z,2019-09-04 15:26:02,NA,1,0,0,"c(-0.133972, 51.472993)"
london,603,603,603,"Caldwell Street, Stockwell",NA,22,43,13,44,2014-02-19T18:15:01Z,2019-09-04T15:26:02Z,2019-09-04 15:26:02,NA,1,0,0,"c(-0.116493, 51.477839)"
london,604,604,604,"St Martin's Close, Camden Town",NA,4,18,8,18,2014-02-19T18:15:01Z,2015-05-21T14:50:02Z,2015-05-21 14:50:02,NA,1,0,0,"c(-0.138535, 51.538792)"
london,605,605,605,"Seymour Place, Marylebone",NA,16,29,9,29,2015-01-12T21:14:02Z,2019-09-04T15:26:02Z,2019-09-04 15:26:02,NA,1,0,0,"c(-0.163667, 51.520331)"
london,606,606,606,"Addison Road, Holland Park",NA,14,26,6,26,2014-02-19T18:15:01Z,2019-09-04T15:26:02Z,2019-09-04 15:26:02,NA,1,0,0,"c(-0.210941, 51.504199)"
london,607,607,607,"Putney Bridge Station, Fulham",NA,15,21,17,21,2014-02-19T18:15:01Z,2019-09-04T15:26:02Z,2019-09-04 15:26:02,NA,1,0,0,"c(-0.210279, 51.468814)"
london,608,608,608,"Colet Gardens, Hammersmith",NA,13,30,2,30,2014-02-19T18:15:01Z,2019-09-04T15:26:02Z,2019-09-04 15:26:02,NA,1,0,0,"c(-0.216493, 51.491093)"
london,609,609,609,"Sugden Road, Battersea",NA,9,19,15,19,2014-02-19T18:15:01Z,2015-05-21T15:10:02Z,2015-05-21 15:10:02,NA,1,0,0,"c(-0.157788, 51.465124)"
london,610,610,610,"Danvers Street, West Chelsea",NA,1,21,1,21,2014-02-19T18:15:01Z,2019-09-04T15:26:02Z,2019-09-04 15:26:02,NA,1,0,0,"c(-0.172078, 51.482568)"
london,611,611,611,"Princedale Road , Holland Park",NA,5,20,1,20,2014-02-19T18:15:01Z,2019-09-04T15:26:02Z,2019-09-04 15:26:02,NA,1,0,0,"c(-0.208487, 51.506465)"
london,612,612,612,"Wandsworth Rd, Isley Court, Wandsworth Road",NA,27,30,17,30,2014-02-19T18:15:01Z,2019-09-04T15:26:02Z,2019-09-04 15:26:02,NA,1,0,0,"c(-0.141813, 51.46926)"
london,613,613,613,"Woodstock Grove, Shepherd's Bush",NA,19,24,9,24,2015-01-12T21:14:02Z,2019-09-04T15:26:02Z,2019-09-04 15:26:02,NA,1,0,0,"c(-0.2174, 51.504038)"
london,614,614,614,"Bradmead, Battersea Park",NA,23,40,8,40,2015-05-21T15:26:02Z,2019-09-04T15:26:02Z,2019-09-04 15:26:02,NA,1,0,0,"c(-0.144691, 51.478172)"
london,615,615,615,"Finlay Street, Fulham",NA,3,18,7,24,2014-02-19T18:15:01Z,2019-09-04T15:26:02Z,2019-09-04 15:26:02,NA,1,0,0,"c(-0.215896, 51.476885)"
london,616,616,616,"Aintree Street, Fulham",NA,0,24,3,24,2014-02-19T18:15:01Z,2019-09-04T15:26:02Z,2019-09-04 15:26:02,NA,1,0,0,"c(-0.209973, 51.481021)"
london,617,617,617,"Elysium Place, Fulham",NA,3,21,1,21,2014-02-19T18:15:01Z,2019-09-04T15:26:02Z,2019-09-04 15:26:02,NA,1,0,0,"c(-0.207843, 51.471079)"
london,618,618,618,"Eel Brook Common, Walham Green",NA,2,24,1,24,2014-02-19T18:15:01Z,2019-09-04T15:26:02Z,2019-09-04 15:26:02,NA,1,0,0,"c(-0.193254, 51.47626)"
london,619,619,619,"Irene Road, Parsons Green",NA,8,43,6,43,2014-02-19T18:15:01Z,2019-09-04T15:26:02Z,2019-09-04 15:26:02,NA,1,0,0,"c(-0.19701, 51.473764)"
london,620,620,620,"Surrey Lane, Battersea",NA,6,28,1,28,2014-02-19T18:15:01Z,2019-09-04T15:26:02Z,2019-09-04 15:26:02,NA,1,0,0,"c(-0.167161, 51.47518)"
london,621,621,621,"Wandsworth Town Station, Wandsworth",NA,21,33,15,33,2014-02-19T18:15:01Z,2019-09-04T15:26:02Z,2019-09-04 15:26:02,NA,1,0,0,"c(-0.187427, 51.460864)"
london,622,622,622,"Lansdowne Road, Ladbroke Grove",NA,18,29,5,29,2014-02-19T18:15:01Z,2019-09-04T15:26:02Z,2019-09-04 15:26:02,NA,1,0,0,"c(-0.205536, 51.507481)"
london,623,623,623,"Nantes Close, Clapham Junction",NA,6,22,4,22,2015-05-21T15:28:02Z,2016-08-09T13:18:02Z,2016-08-09 13:18:02,NA,1,0,0,"c(-0.180792, 51.461931)"
london,624,624,624,"Courland Grove, Wandsworth Road",NA,15,40,8,40,2014-02-19T18:15:01Z,2019-09-04T15:26:02Z,2019-09-04 15:26:02,NA,1,0,0,"c(-0.132103, 51.472918)"
london,625,625,625,"Queen's Circus, Battersea Park",NA,21,28,8,28,2015-01-12T21:14:02Z,2019-09-04T15:26:02Z,2019-09-04 15:26:02,NA,1,0,0,"c(-0.149552, 51.477619)"
london,626,626,626,"Normand Park, Fulham",NA,10,24,5,24,2014-02-19T18:15:01Z,2015-05-21T15:32:02Z,2015-05-21 15:32:02,NA,1,0,0,"c(-0.204815, 51.484387)"
london,627,627,627,"Holden Street, Battersea",NA,6,20,1,20,2014-02-19T18:15:01Z,2019-09-04T15:26:02Z,2019-09-04 15:26:02,NA,1,0,0,"c(-0.158231, 51.468791)"
london,628,628,628,"William Morris Way, Sands End",NA,22,26,24,26,2014-02-19T18:15:01Z,2019-09-04T15:26:02Z,2019-09-04 15:26:02,NA,1,0,0,"c(-0.184319, 51.46882)"
london,629,629,629,"Morie Street, Wandsworth",NA,22,28,9,28,2014-02-19T18:15:01Z,2019-09-04T15:26:02Z,2019-09-04 15:26:02,NA,1,0,0,"c(-0.190184, 51.459954)"
london,630,630,630,"Clarence Walk, Stockwell",NA,25,28,6,28,2014-02-19T18:15:01Z,2019-09-04T15:26:02Z,2019-09-04 15:26:02,NA,1,0,0,"c(-0.126994, 51.470733)"
london,631,631,631,"Battersea Park Road, Nine Elms",NA,21,27,4,27,2014-02-19T18:15:01Z,2019-09-04T15:26:02Z,2019-09-04 15:26:02,NA,1,0,0,"c(-0.141771, 51.479502)"
london,632,632,632,"Sheepcote Lane, Battersea",NA,6,28,8,28,2014-02-19T18:15:01Z,2019-09-04T15:26:02Z,2019-09-04 15:26:02,NA,1,0,0,"c(-0.163042, 51.470539)"
london,633,633,633,"Vereker Road North, West Kensington",NA,3,32,13,32,2015-05-21T15:34:02Z,2017-01-19T10:06:01Z,2017-01-19 10:06:01,NA,1,0,0,"c(-0.209379, 51.489591)"
london,634,634,634,"Brook Green South, Brook Green",NA,13,33,9,33,2014-02-19T18:15:01Z,2019-09-04T15:26:02Z,2019-09-04 15:26:02,NA,1,0,0,"c(-0.215805, 51.494347)"
london,635,635,635,"Greyhound Road, Hammersmith",NA,2,37,1,37,2014-02-19T18:15:01Z,2019-09-04T15:26:02Z,2019-09-04 15:26:02,NA,1,0,0,"c(-0.214428, 51.486062)"
london,636,636,636,"South Park, Sands End",NA,0,28,6,28,2014-02-19T18:15:01Z,2019-09-04T15:26:02Z,2019-09-04 15:26:02,NA,1,0,0,"c(-0.193502, 51.467064)"
london,637,637,637,"Spencer Park, Wandsworth Common",NA,23,25,13,25,2014-02-19T18:15:01Z,2019-09-04T15:26:02Z,2019-09-04 15:26:02,NA,1,0,0,"c(-0.174692, 51.45787)"
london,638,638,638,"Falcon Road, Clapham Junction",NA,24,28,1,28,2014-02-19T18:15:01Z,2019-09-04T15:26:02Z,2019-09-04 15:26:02,NA,1,0,0,"c(-0.169821, 51.466634)"
london,639,639,639,"Coomer Place, West Kensington",NA,9,27,2,27,2014-02-19T18:15:01Z,2019-09-04T15:26:02Z,2019-09-04 15:26:02,NA,1,0,0,"c(-0.202039, 51.483571)"
london,640,640,640,"Silverthorne Road, Battersea",NA,8,28,8,28,2014-02-19T18:15:01Z,2019-09-04T15:26:02Z,2019-09-04 15:26:02,NA,1,0,0,"c(-0.148059, 51.472866)"
london,641,641,641,"Archbishop's Park, Waterloo",NA,8,23,22,23,2014-02-19T18:15:01Z,2019-09-04T15:26:02Z,2019-09-04 15:26:02,NA,1,0,0,"c(-0.117496, 51.498242)"
london,642,642,642,"Fawcett Close, Battersea",NA,20,36,1,36,2014-02-19T18:15:01Z,2019-09-04T15:26:02Z,2019-09-04 15:26:02,NA,1,0,0,"c(-0.174486, 51.469162)"
london,643,643,643,"All Saints' Road, Portobello",NA,7,22,4,22,2014-02-19T18:15:01Z,2019-09-04T15:26:02Z,2019-09-04 15:26:02,NA,1,0,0,"c(-0.204764, 51.519043)"
london,644,644,644,"Rainville Road, Hammersmith",NA,6,36,4,36,2014-02-19T18:15:01Z,2019-09-04T15:26:02Z,2019-09-04 15:26:02,NA,1,0,0,"c(-0.223852, 51.483732)"
london,645,645,645,"Great Suffolk Street, The Borough",NA,5,21,5,21,2014-02-19T18:15:01Z,2019-09-04T15:26:02Z,2019-09-04 15:26:02,NA,1,0,0,"c(-0.100292, 51.501732)"
london,646,646,646,"Buckingham Gate, Westminster",NA,5,16,9,16,2014-02-19T18:15:01Z,2019-09-04T15:26:02Z,2019-09-04 15:26:02,NA,1,0,0,"c(-0.137425, 51.498866)"
london,647,647,647,"Richmond Way, Shepherd's Bush",NA,0,27,4,27,2014-02-19T18:15:01Z,2019-09-04T15:26:02Z,2019-09-04 15:26:02,NA,1,0,0,"c(-0.217515, 51.500353)"
london,648,648,648,"Peterborough Road, Sands End",NA,12,30,2,30,2014-02-19T18:15:01Z,2019-09-04T15:26:02Z,2019-09-04 15:26:02,NA,1,0,0,"c(-0.196275, 51.46904)"
london,649,649,649,"World's End Place, West Chelsea",NA,1,22,8,22,2014-02-19T18:15:01Z,2019-09-04T15:26:02Z,2019-09-04 15:26:02,NA,1,0,0,"c(-0.180275, 51.481805)"
london,650,650,650,"St. Mark's Road, North Kensington",NA,10,23,17,23,2014-02-19T18:15:01Z,2019-09-04T15:26:02Z,2019-09-04 15:26:02,NA,1,0,0,"c(-0.213872, 51.516871)"
london,651,651,651,"Thorndike Close, West Chelsea",NA,12,25,4,25,2014-02-19T18:15:01Z,2019-09-04T15:26:02Z,2019-09-04 15:26:02,NA,1,0,0,"c(-0.183854, 51.480898)"
london,652,652,652,"Evesham Street, Avondale",NA,22,29,1,29,2014-02-19T18:15:01Z,2019-09-04T15:26:02Z,2019-09-04 15:26:02,NA,1,0,0,"c(-0.21819, 51.511487)"
london,653,653,653,"Simpson Street, Battersea",NA,16,25,12,25,2014-02-19T18:15:01Z,2015-05-21T15:10:02Z,2015-05-21 15:10:02,NA,1,0,0,"c(-0.170704, 51.470847)"
london,654,654,654,"Ashmole Estate, Oval",NA,7,34,3,34,2014-02-19T18:15:01Z,2019-09-04T15:26:02Z,2019-09-04 15:26:02,NA,1,0,0,"c(-0.117662, 51.482678)"
london,655,655,655,"Crabtree Lane, Fulham",NA,4,27,8,27,2014-02-19T18:15:01Z,2019-09-04T15:26:02Z,2019-09-04 15:26:02,NA,1,0,0,"c(-0.219346, 51.482945)"
london,656,656,656,"Broomhouse Lane, Parsons Green",NA,23,29,4,29,2014-02-19T18:15:01Z,2019-09-04T15:26:02Z,2019-09-04 15:26:02,NA,1,0,0,"c(-0.199136, 51.468419)"
london,657,657,657,"Blythe Road West, Shepherd's Bush",NA,4,21,2,21,2014-02-19T18:15:01Z,2019-09-04T15:26:02Z,2019-09-04 15:26:02,NA,1,0,0,"c(-0.221792, 51.499681)"
london,658,658,658,"Ethelburga Estate, Battersea Park",NA,7,30,5,30,2014-02-19T18:15:01Z,2019-09-04T15:26:02Z,2019-09-04 15:26:02,NA,1,0,0,"c(-0.164786, 51.477292)"
london,659,659,659,"Grant Road West, Clapham Junction",NA,32,56,0,0,2014-02-19T18:15:01Z,2018-11-18T09:18:04Z,2018-11-18 08:24:04,NA,1,0,0,"c(-0.174619, 51.464371)"
london,660,660,660,"West Kensington Station, West Kensington",NA,4,22,2,22,2014-02-19T18:15:01Z,2019-09-04T15:26:02Z,2019-09-04 15:26:02,NA,1,0,0,"c(-0.20603, 51.490871)"
london,661,661,661,"All Saints Church, Portobello",NA,2,37,9,37,2014-02-19T18:15:01Z,2019-09-04T15:26:02Z,2019-09-04 15:26:02,NA,1,0,0,"c(-0.202609, 51.516321)"
london,662,662,662,"Phene Street, Chelsea",NA,10,24,4,24,2014-02-19T18:15:01Z,2019-09-04T15:26:02Z,2019-09-04 15:26:02,NA,1,0,0,"c(-0.16792, 51.484985)"
london,663,663,663,"Clarendon Road, Avondale",NA,1,24,12,24,2014-02-19T18:15:01Z,2019-09-04T15:26:02Z,2019-09-04 15:26:02,NA,1,0,0,"c(-0.211594, 51.51323)"
london,664,664,664,"Austin Road, Battersea",NA,3,24,8,24,2014-02-19T18:15:01Z,2015-05-21T15:10:02Z,2015-05-21 15:10:02,NA,1,0,0,"c(-0.155443, 51.474376)"
london,665,665,665,"Smugglers Way, Wandsworth",NA,5,28,2,28,2014-02-19T18:15:01Z,2019-09-04T15:26:02Z,2019-09-04 15:26:02,NA,1,0,0,"c(-0.191723, 51.461084)"
london,666,666,666,"Olympia Way, Olympia",NA,5,38,12,38,2014-02-19T18:15:01Z,2019-09-04T15:26:02Z,2019-09-04 15:26:02,NA,1,0,0,"c(-0.208158, 51.496101)"
london,667,667,667,"Shepherd's Bush Road North, Shepherd's Bush",NA,12,34,17,34,2014-02-19T18:15:01Z,2019-09-04T15:26:02Z,2019-09-04 15:26:02,NA,1,0,0,"c(-0.222293, 51.501595)"
london,668,668,668,"Ravenscourt Park Station, Hammersmith",NA,24,26,17,26,2014-02-19T18:15:01Z,2019-09-04T15:26:02Z,2019-09-04 15:26:02,NA,1,0,0,"c(-0.23677, 51.494224)"
london,669,669,669,"Teversham Lane, Stockwell",NA,26,39,22,39,2014-02-19T18:15:01Z,2019-09-04T15:26:02Z,2019-09-04 15:26:02,NA,1,0,0,"c(-0.123259, 51.476149)"
london,670,670,670,"Ashley Crescent, Battersea",NA,5,28,16,28,2014-02-19T18:15:01Z,2019-09-04T15:26:02Z,2019-09-04 15:26:02,NA,1,0,0,"c(-0.152249, 51.467186)"
london,671,671,671,"Parsons Green Station, Parsons Green",NA,13,56,29,56,2014-02-19T18:15:01Z,2019-09-04T15:26:02Z,2019-09-04 15:26:02,NA,1,0,0,"c(-0.201968, 51.475089)"
london,672,672,672,"Grant Road Central, Clapham Junction",NA,14,28,0,0,2014-02-19T18:15:01Z,2018-11-18T08:52:04Z,2018-11-18 08:24:04,NA,1,0,0,"c(-0.173657, 51.464688)"
london,673,673,673,"Hibbert Street, Battersea",NA,19,36,8,36,2014-02-19T18:15:01Z,2019-09-04T15:26:02Z,2019-09-04 15:26:02,NA,1,0,0,"c(-0.180389, 51.465171)"
london,674,674,674,"Carnegie Street, King's Cross",NA,15,40,0,40,2014-02-19T18:15:01Z,2019-09-04T15:26:02Z,2019-09-04 13:34:02,NA,1,0,0,"c(-0.116191, 51.535468)"
london,675,675,675,"Usk Road, Battersea",NA,7,30,12,30,2014-02-19T18:15:01Z,2015-05-21T15:28:02Z,2015-05-21 15:28:02,NA,1,0,0,"c(-0.182126, 51.463489)"
london,676,676,676,"Hartington Road, Stockwell",NA,13,35,18,35,2014-02-19T18:15:01Z,2019-09-04T15:26:02Z,2019-09-04 15:26:02,NA,1,0,0,"c(-0.126874, 51.477871)"
london,677,677,677,"Heath Road, Battersea",NA,12,27,10,27,2014-02-19T18:15:01Z,2019-09-04T15:26:02Z,2019-09-04 15:26:02,NA,1,0,0,"c(-0.146545, 51.468669)"
london,678,678,678,"Esmond Street, Putney",NA,10,29,12,30,2014-02-19T18:15:01Z,2019-09-04T15:26:02Z,2019-09-04 15:26:02,NA,1,0,0,"c(-0.211469, 51.462313)"
london,679,679,679,"Orbel Street, Battersea",NA,3,26,0,26,2014-02-19T18:15:01Z,2019-09-04T15:26:02Z,2019-09-04 13:48:03,NA,1,0,0,"c(-0.170211, 51.474535)"
london,680,680,680,"Westbridge Road, Battersea",NA,15,28,11,28,2014-02-19T18:15:01Z,2019-09-04T15:26:02Z,2019-09-04 15:26:02,NA,1,0,0,"c(-0.170329, 51.477685)"
london,681,681,681,"Bishop's Avenue, Fulham",NA,12,46,29,46,2014-02-19T18:15:01Z,2019-09-04T15:26:02Z,2019-09-04 15:26:02,NA,1,0,0,"c(-0.21475, 51.473037)"
